title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Book Club : An absolutely gripping psychological thriller with a killer twist,C. J. Cooper,384,"Little, Brown Book Group",2022-06-28,10.41,2.09,3.45,5068,163,620,1797,1735,753,292487,9781472129673,English,"Crime, Thriller"
Night Frost : (DI Jack Frost Book 3),R D Wingfield,432,Transworld Publishers Ltd,2008-09-02,11.57,0.93,4.13,2939,64,101,431,1123,1220,62504,9780552145589,English,"Crime, Thriller"
Intimacies : A New York Times Top 10 Book of 2021,Katie Kitamura,240,Vintage Publishing,2021-08-05,18.05,0.45,3.68,25056,351,1881,7786,10480,4558,121610,9781787332003,English,"Crime, Thriller"
"Baccano!, Vol. 3 (manga)","Ryohgo Narita, Shinta Fujimoto",192,"Little, Brown & Company",2018-05-22,13.31,0.69,4.31,65,0,0,10,25,30,474004,9780316448482,English,"Crime, Thriller"
Bryant & May - Hall of Mirrors : (Bryant & May Book 16),Christopher Fowler,400,Transworld Publishers Ltd,2019-02-07,12.35,0.15,4,1308,12,46,283,562,405,150683,9780857503114,English,"Crime, Thriller"
"Triage X, Vol. 21",Shouji Sato,168,"Little, Brown & Company",2021-06-15,12.21,2.79,3.2,10,1,1,4,3,1,257986,9781975324025,English,"Crime, Thriller"
Baked Books,Jessica Beck,188,Cozy Publishing,2017-04-01,16.31,1.39,4.22,226,3,7,37,70,109,9798201447939,9798201447939,English,"Crime, Thriller"
Dead Until Dark : The book that inspired the HBO sensation True Blood,Charlaine Harris,336,Orion Publishing Co,2011-10-20,9.87,1.63,3.96,524409,13760,30125,111959,173444,195121,46383,9780575117020,English,"Crime, Thriller"
The Mx Book of New Sherlock Holmes Stories Part II: 1890 to 1895,David Marcum,440,MX Publishing,2015-10-01,31.42,1.58,4.21,80,0,2,14,29,35,880711,9781780928296,English,"Crime, Thriller"
Books to blood : a murder mystery,"Harrie Blake, Shb Books",354,SHB Books,2021-12-31,16.87,0.33,4.83,6,0,0,0,1,5,9780645392913,9780645392913,English,"Crime, Thriller"
"The Shifting Tide (William Monk Mystery, Book 14) : A gripping Victorian mystery from London's East End",Anne Perry,416,Headline Publishing Group,2004-09-06,9.80,2.70,4.11,3435,18,72,649,1474,1222,400049,9780747268994,English,"Crime, Thriller"
"Skinner's Festival (Bob Skinner series, Book 2) : A gripping crime novel of Edinburgh's dark underbelly",Quintin Jardine,416,Headline Publishing Group,2009-08-06,11.37,3.13,3.91,647,17,26,163,235,206,52671,9780755357710,English,"Crime, Thriller"
Lucid Dreams,L V Tamez,282,iUniverse,2012-06-18,19.45,3.05,4.5,4,0,0,1,0,3,9781475926569,9781475926569,English,"Crime, Thriller"
Carolina Gamble,Dwight V. Murray,294,Wild Pony Publishing,2014-03-31,19.27,3.73,5,1,0,0,0,0,1,9780615237329,9780615237329,English,"Crime, Thriller"
Love and Resistance in WWII Germany : Three Book Collection,Marion Kummerow,570,Marion Kummerow,2020-07-12,34.43,0.77,4.43,68,0,0,11,17,40,1299605,9783948865139,English,"Crime, Thriller"
Tempted Knights : Last Chance,V R Vogt,480,Xlibris,2012-04-13,27.38,2.32,4.33,3,0,0,1,0,2,9781469175508,9781469175508,English,"Crime, Thriller"
This Mortal Storm,David V Mason,92,iUniverse,2007-07-11,7.79,5.11,5,2,0,0,0,0,2,9780595441075,9780595441075,English,"Crime, Thriller"
Bad Traffick : A Leine Basso Thriller,D V Berkom,258,Duct Tape Press,2015-07-31,16.06,0.94,4.19,544,5,13,89,204,233,9780692493373,9780692493373,English,"Crime, Thriller"
Severed Souls : Case No. 2,"S H Livernois, Miblart Book Cover Design",298,Indy Pub,2021-02-26,14.30,3.20,4.21,39,1,1,9,6,22,9781087953106,9781087953106,English,"Crime, Thriller"
Protector of Children : Assassin's Dreams,David V Mammina,216,iUniverse,2008-02-28,19.70,5.40,4.33,3,0,0,0,2,1,9780595719440,9780595719440,English,"Crime, Thriller"
Quad Vol. 1,"Eduardo Schaal, Aluisio Cervelle Santos, Diego Sanches",126,Behemoth Comics,2022-11-10,13.57,1.93,3.33,3,0,0,2,1,0,9781953414854,9781953414854,English,"Crime, Thriller"
Marked for Death : A Richard and Judy Book Club Pick (Dempsey/Devlin Book 2),Tony Kent,448,Elliott & Thompson Limited,2019-02-07,17.98,0.02,4.17,590,10,20,86,215,259,1580877,9781783963928,English,"Crime, Thriller"
From Fear and Fury,Monica V Mann,244,AuthorHouse,2016-03-09,29.42,2.78,4,2,0,0,1,0,1,9781504983143,9781504983143,English,"Crime, Thriller"
The Spread; Book 1 (The Hill),Iain Rob Wright,160,Ulcerated Press,2020-08-21,24.43,0.57,4,5,1,0,0,1,3,9781913523527,9781913523527,English,"Crime, Thriller"
A Courage Undimmed : A WW2 Historical Mystery Perfect for Book Clubs,Stephanie Graves,320,Kensington Publishing,2023-01-24,25.44,0.56,4.69,16,0,0,1,3,12,42478,9781496731531,English,"Crime, Thriller"
"The Impenetrable Secret, Find it Out!","Francis, Lathom, James, Cruise",224,Valancourt Books,2006-12-31,19.06,4.24,4.25,8,0,1,0,3,4,1700816,9780977784134,English,"Crime, Thriller"
A Book Club To Die For,Dorothy St. James,400,Penguin Putnam Inc,2022-11-29,26.59,4.41,3.94,187,2,7,42,86,50,2427723,9780593098639,English,"Crime, Thriller"
Our Fathers' Lies : William Dougal Crime Series Book 3,Andrew Taylor,288,Hodder & Stoughton,2007-12-13,9.54,1.86,3.67,81,0,7,29,29,16,1641497,9780340932933,English,"Crime, Thriller"
"Bell, Book and Scandal",Josh Lanyon,202,"JustJoshin Publishing, Inc.",2021-06-08,12.62,3.88,4.09,718,6,23,146,270,273,9781945802980,9781945802980,English,"Crime, Thriller"
Billie Starr's Book of Sorries : A Novel,Deborah E. Kennedy,320,Flatiron Books,2022-10-04,19.30,8.70,3.49,169,6,17,69,43,34,9781250138439,9781250138439,English,"Crime, Thriller"
Headcase Book 1 : Shock & Denial,Chris K Jones,390,"Think Strong Productions, LLC",2022-03-15,20.62,4.18,4.5,6,0,1,0,0,5,9781737715412,9781737715412,English,"Crime, Thriller"
Crooked V.1,"Greg Dragon, Benjamin Gorman, Jessie Kwak",214,Bad Intentions Press,2021-10-12,19.60,3.20,4.78,9,0,0,0,2,7,9781946592231,9781946592231,English,"Crime, Thriller"
Sara's Child: Book 1 : The Sara Colson Trilogy,Susan Elle,256,Ursula Publishing UK,2015-02-01,14.15,1.55,3.71,201,12,17,54,53,65,9781910753002,9781910753002,English,"Crime, Thriller"
The Cambodian Book Of The Dead,Tom Vater,298,Next Chapter,2021-09-08,27.58,5.52,3.56,156,3,24,50,40,39,9784824100603,9784824100603,English,"Crime, Thriller"
Love and Resistance in WWII Germany : Three Book Collection,Marion Kummerow,570,Marion Kummerow,2020-07-12,34.43,0.77,4.43,68,0,0,11,17,40,1299605,9783948865139,English,"Crime, Thriller"
The Sherlock Holmes Quiz Book,Andrew Murray,178,MX Publishing,2013-12-02,19.13,6.77,4.62,8,0,0,0,3,5,2232390,9781780925295,English,"Crime, Thriller"
Flight Risk,Cherie Priest,320,Atria Books,2022-11-15,26.88,1.62,3.86,1006,5,35,258,506,202,1783172,9781982168926,English,"Crime, Thriller"
The Last Uncharted Sky : Book 3 of the Risen Kingdoms,Curtis Craddock,448,Tor Books,2020-08-11,34.81,0.69,4.25,358,1,6,46,153,152,1423466,9780765389657,English,"Crime, Thriller"
Garden Grove,L V Gaudet,336,L. V. Gaudet,2019-10-19,17.86,0.24,4.75,4,0,0,0,1,3,9781999282318,9781999282318,English,"Crime, Thriller"
Aftermath of an Affair : An intriguing psychological thriller,V K McGivney,250,Authors Reach,2021-03-28,13.72,2.28,4.59,17,0,0,2,3,12,9781838220440,9781838220440,English,"Crime, Thriller"
Treasure Hunt In Tie Town,V J Rose,378,Wolfpack Publishing,2018-08-23,23.13,1.27,4.44,93,0,3,7,29,54,9781641193658,9781641193658,English,"Crime, Thriller"
Shadow of the Jaguar : A Leine Basso Thriller,D V Berkom,298,Duct Tape Press,2020-05-12,16.71,0.49,4.58,249,0,3,20,55,171,9781734859904,9781734859904,English,"Crime, Thriller"
Secrets of Innocence : Book Two of the Series The Perils of a Reluctant Psychic,V & D Povall,292,Dragonfly Media,2018-12-11,17.45,0.95,5,6,0,0,0,0,6,9781642374926,9781642374926,English,"Crime, Thriller"
"The Impenetrable Secret, Find it Out!","Francis, Lathom, James, Cruise",224,Valancourt Books,2006-12-31,19.06,4.24,4.25,8,0,1,0,3,4,1700816,9780977784134,English,"Crime, Thriller"
Volk : A Novel of Radiant Abomination,David Nickle,399,OPEN ROAD MEDIA,2020-08-04,23.40,1.59,3.99,69,1,2,17,26,23,2604935,9781504064330,English,"Crime, Thriller"
Kiss Kill : A gripping psychological thriller with a brilliant twist,Dan Noble,128,DB Co.,2017-11-14,8.65,1.55,2.5,4,1,2,0,0,1,2504683,9780984851348,English,"Crime, Thriller"
Cry Father : A Book Club Recommendation!,Benjamin Whitmer,320,GALLERY BOOKS,2016-11-04,15.81,0.69,3.95,627,16,41,124,221,225,1069914,9781476734361,English,"Crime, Thriller"
Silent City : (Pete Fernandez Book 1),Alex Segura,304,POLIS BOOKS,2016-04-28,13.78,2.22,3.65,653,15,81,186,207,164,1038332,9781940610719,English,"Crime, Thriller"
The Witch at Wayside Cross : Jesperson and Lane Book II,Lisa Tuttle,368,Quercus Publishing,2018-06-14,9.85,1.65,3.73,393,8,21,110,184,70,1051210,9780857054555,English,"Crime, Thriller"
Aftermath : The Unforeseen Series Book Two,Keith Mcardle,216,Keith McArdle,2016-05-30,16.48,0.92,4.46,121,0,1,13,36,71,1014444,9780992565732,English,"Crime, Thriller"
The Last Talk with Lola Faye : An Otto Penzler Book,Thomas H Cook,288,Harper Paperbacks,2011-06-21,18.54,0.46,3.44,811,26,97,290,292,106,2424256,9780547520292,English,"Crime, Thriller"
The Second Woman : Denton Mystery Book 3,Kenneth Cameron,320,Orion Publishing Co,2014-04-01,6.66,7.84,3.4,77,4,9,29,22,13,1008695,9780752883977,English,"Crime, Thriller"
The End The Book : Part One,J. L. Robb,272,Westbow Press,2011-04-04,28.49,7.61,4.22,99,5,3,13,22,56,9781449709761,9781449709761,English,"Crime, Thriller"
The Blotting Book,E F Benson,188,White Press,2014-06-04,12.03,0.97,3.38,168,4,28,66,41,29,9781473316720,9781473316720,English,"Crime, Thriller"
Dark Intelligence : Transformation Book One,Neal Asher,416,NIGHT SHADE BOOKS,2015-02-03,30.29,0.21,4.08,6061,80,249,983,2555,2194,1069079,9781597808248,English,"Crime, Thriller"
Joseph Radkin Investigations - Book 5: Book 5 : Mayan Strawberries,Bob Biderman,214,Black Apollo,2012-03-16,15.76,1.04,4,2,0,0,1,0,1,9781900355407,9781900355407,English,"Crime, Thriller"
Our Fathers' Lies : William Dougal Crime Series Book 3,Andrew Taylor,288,Hodder & Stoughton,2007-12-13,9.54,1.86,3.67,81,0,7,29,29,16,1641497,9780340932933,English,"Crime, Thriller"
Book of Knives : A Novel,Lise Haines,320,"Sourcebooks, Inc",2022-11-04,17.42,0.58,2.92,240,20,63,93,43,21,9781728257310,9781728257310,English,"Crime, Thriller"
The Last Talk with Lola Faye : An Otto Penzler Book,Thomas H Cook,288,Harper Paperbacks,2011-06-21,18.54,0.46,3.44,811,26,97,290,292,106,2424256,9780547520292,English,"Crime, Thriller"
The Book of Alexander,Mark Carew,224,Salt Publishing,2018-10-15,9.77,1.63,3.67,12,1,1,3,3,4,9781784631321,9781784631321,English,"Crime, Thriller"
Mailboat V,Danielle Lincoln Hanna,322,"Hearth & Homicide Press, LLC",2022-08-08,19.01,0.09,4.59,34,1,0,2,6,25,9781737396215,9781737396215,English,"Crime, Thriller"
The Grey Area,V Boyd,112,iUniverse,2002-08-18,13.26,0.14,4,1,0,0,0,1,0,9780595242061,9780595242061,English,"Crime, Thriller"
Bye the Book,Frank Cceres,304,iUniverse,2008-10-30,26.33,8.07,5,2,0,0,0,0,2,9781440101458,9781440101458,English,"Crime, Thriller"
Stella,"Eric Morecambe, Gary Morecambe",304,HarperCollins Publishers,2012-06-04,12.19,0.81,3.75,4,1,0,0,1,2,2359448,9780007395071,English,"Crime, Thriller"
Book of the Dead,Dean Fetzer,342,GunBoss Books,2012-05-23,19.22,5.18,4,2,0,0,0,2,0,9780956158147,9780956158147,English,"Crime, Thriller"
The Mystery Fancier (Vol. 2 No. 6) November-December 1978,"Agatha Christie, Rex Stout, Guy M Townsend",64,Borgo Press,2010-08-19,10.64,1.36,3,1,0,0,1,0,0,2562037,9781434403650,English,"Crime, Thriller"
Beth's Book,Tim Woods,334,iUniverse,2016-10-19,22.12,1.98,4,5,1,0,0,1,3,9781532004629,9781532004629,English,"Crime, Thriller"
Satan Takes the Helm,Calvin Clements,198,Stark House Press,2020-10-23,10.98,0.02,4.23,13,0,1,0,7,5,2749940,9781951473143,English,"Crime, Thriller"
The Music Book,Edward Glover,328,Edward Glover,2014-07-01,17.83,2.57,3.56,9,1,0,4,1,3,3199063,9780992955106,English,"Crime, Thriller"
"The Big Book Of Spy Trivia : Spy Stories, Secret Agent Facts, and Espionage Skills from History's Greatest Covert Missions",Bernadette Johnson,280,Ulysses Press,2021-02-16,15.03,0.97,3.5,6,0,2,1,1,2,37116,9781646041305,English,"Crime, Thriller"
The Little Book of Stonehenge,Meredith MacArdle,64,Michael O'Mara Books Ltd,2018-01-01,5.31,1.19,4,4,0,0,2,0,2,2218639,9781782438267,English,"Crime, Thriller"
Bad Day at the Vulture Club : Baby Ganesh Agency Book 5,Vaseem Khan,384,Hodder & Stoughton,2019-11-12,19.03,7.97,4.2,1245,2,20,175,583,465,939637,9781473685369,English,"Crime, Thriller"
The End The Book : Part One,J. L. Robb,272,Westbow Press,2011-04-04,17.36,2.94,4.22,99,5,3,13,22,56,3415423,9781449709754,English,"Crime, Thriller"
Hell of a Book : A Novel,Jason Mott,400,Diversified Publishing,2021-07-27,27.33,0.67,4.06,17597,209,770,3173,7080,6365,9780593414279,9780593414279,English,"Crime, Thriller"
Pride V. Prejudice : A Claire Malloy Mystery,Joan Hess,304,Minotaur Books,2016-03-01,21.02,0.97,3.55,733,10,70,298,220,135,2129304,9781250770677,English,"Crime, Thriller"
"Hellbound : The Black Sun Series, Book 3","Giacometti, Ravenne",336,Hodder & Stoughton,2021-08-10,10.12,2.38,4.06,153,1,6,33,56,57,979596,9781529300338,English,"Crime, Thriller"
Our Sacred Honor (A Luke Stone Thriller-Book 6),Jack Mars,244,Jack Mars,2017-09-14,21.93,1.37,4.45,781,5,9,58,267,442,1956702,9781640290389,English,"Crime, Thriller"
The Book of Sariel : A Supernatural Thriller,Keith Rommel,228,Hellbender Books,2019-05-08,14.84,0.11,4,4,1,0,0,0,3,9781620068090,9781620068090,English,"Crime, Thriller"
The Blotting Book,E F Benson,188,White Press,2014-06-04,12.03,0.97,3.38,168,4,28,66,41,29,9781473316720,9781473316720,English,"Crime, Thriller"
The Book of Jacobine : Omnibus Edition,Mark Posey,178,Stories Rule Press,2021-05-27,14.02,1.98,5,1,0,0,0,0,1,9781774384510,9781774384510,English,"Crime, Thriller"
Book of the Dead,Dean Fetzer,342,GunBoss Books,2012-05-23,19.22,5.18,4,2,0,0,0,2,0,9780956158147,9780956158147,English,"Crime, Thriller"
The Good Book : Fairy Tales for Hard Men,Tom Leins,150,All Due Respect,2020-01-10,11.10,0.60,4.6,10,0,0,0,4,6,9781643960548,9781643960548,English,"Crime, Thriller"
Keepers of the Book,Alan Chotiner,320,iUniverse,2005-12-30,17.08,5.02,4.33,3,0,0,0,2,1,9780595373932,9780595373932,English,"Crime, Thriller"
"Double-Booked : The Cases of Dan Shamble, Zombie P.I.",Kevin J Anderson,252,Wordfire Press,2022-11-22,31.38,5.92,4.35,20,0,0,3,7,10,9781680573527,9781680573527,English,"Crime, Thriller"
A Book Of Scoundrels,Charles Whibley,132,Lector House,2021-09-04,12.24,0.96,3.09,33,3,9,8,8,5,9789354207556,9789354207556,English,"Crime, Thriller"
The Book of Swindles : Selections from a Late Ming Collection,"Yingyu Zhang, Christopher G. Rea, Bruce Rusk",272,Columbia University Press,2017-10-03,65.75,14.95,3.63,30,0,4,10,9,7,2919727,9780231178624,English,"Crime, Thriller"
The Girl With No Place to Hide,Marvin Albert,194,Stark House Press,2021-10-22,10.94,1.06,4,1,0,0,0,1,0,2750126,9781951473495,English,"Crime, Thriller"
The End The Book : Part One,J. L. Robb,272,Westbow Press,2011-04-04,17.36,2.94,4.22,99,5,3,13,22,56,3415423,9781449709754,English,"Crime, Thriller"
A Book Of Scoundrels,Charles Whibley,132,Lector House,2021-09-04,12.24,0.96,3.09,33,3,9,8,8,5,9789354207556,9789354207556,English,"Crime, Thriller"
Three Women and a Boat : A BBC Radio 2 Book Club Title,Anne Youngson,336,Transworld Publishers Ltd,2020-11-12,17.08,1.42,3.81,3149,48,185,827,1361,728,1259448,9780857527097,English,"Crime, Thriller"
A Book of Scoundrels,"Charles Whibley, 1st World Library, 1stworld Library",208,1st World Library - Literary Society,2004-09-30,13.66,4.14,3.09,33,3,9,8,8,5,3598551,9781595400123,English,"Crime, Thriller"
"Codename Villanelle : Killing Eve, Book 1","Luke Jennings, Laura Kirman",6,W F Howes Ltd,2018-12-27,17.53,2.47,3.56,19719,554,2114,6566,6686,3799,3380261,9781528855396,English,"Crime, Thriller"
"Until the Last of Me : Take Them to the Stars, Book Two",Sylvain Neuvel,304,Tordotcom,2022-03-29,27.28,5.72,3.83,987,9,42,276,440,220,901202,9781250262110,English,"Crime, Thriller"
El cartel de Jesus,"Luis Davila, 100 Jesus Books",220,Independently Published,2019-05-16,18.16,0.37,5,1,0,0,0,0,1,9781098965877,9781098965877,Spanish,"Crime, Thriller"
El cartel de Jesus,"Luis Davila, 100 Jesus Books",220,Independently Published,2019-05-16,18.16,0.37,5,1,0,0,0,0,1,9781098964061,9781098964061,Spanish,"Crime, Thriller"
"Two Down, Bun to Go : The Oxford Tearoom Mysteries - Book 3",H y Hanna,342,H.Y. Hanna - Wisheart Press,2016-04-10,15.92,0.68,4.28,2176,11,41,309,771,1044,871013,9780994527233,English,"Crime, Thriller"
El cartel de Jesus,"Luis Davila, 100 Jesus Books",220,Independently Published,2019-05-16,18.16,0.37,5,1,0,0,0,0,1,9781098964344,9781098964344,Spanish,"Crime, Thriller"
Silent Bud Deadly : The English Cottage Garden Mysteries - Book 2,H y Hanna,300,H.Y. Hanna - Wisheart Press,2019-03-19,15.32,1.08,4.32,1594,7,39,208,522,818,18671,9780648419846,English,"Crime, Thriller"
Bye the Book,Frank Cceres,304,iUniverse,2008-10-30,26.33,8.07,5,2,0,0,0,0,2,9781440101458,9781440101458,English,"Crime, Thriller"
Rape : A Love Story,Joyce Oates,156,Carroll & Graf Publishers Inc,2004-12-21,15.51,1.49,3.61,5377,129,485,1721,2043,999,1543690,9780786714827,English,"Crime, Thriller"
Stranger at Home,Leigh Brackett,194,Stark House Press,2016-04-12,10.20,0.20,3.38,32,2,3,13,9,5,1487993,9781933586786,English,"Crime, Thriller"
Booked for Murder,Sherry Soule,266,Disenchanted Publishing,2022-08-25,18.52,0.48,4.49,70,0,1,5,23,41,9798201468880,9798201468880,English,"Crime, Thriller"
El cartel de Jesus,"Luis Davila, 100 Jesus Books",220,Independently Published,2019-05-16,18.16,0.37,5,1,0,0,0,0,1,9781098965884,9781098965884,Spanish,"Crime, Thriller"
A Book of Scoundrels,"Charles Whibley, 1st World Library, 1stworld Library",208,1st World Library - Literary Society,2004-09-30,13.66,4.14,3.09,33,3,9,8,8,5,3598551,9781595400123,English,"Crime, Thriller"
A Book of Scoundrels,"Charles Whibley, 1st World Library, 1stworld Library",208,1st World Library - Literary Society,2006-02-28,25.41,9.49,3.09,33,3,9,8,8,5,9781421806129,9781421806129,English,"Crime, Thriller"
THE END The Book : Part Two You Have Been Warned,J.L. Robb,312,Westbow Press,2012-05-29,35.17,5.43,4.3,74,3,1,7,23,40,9781449750718,9781449750718,English,"Crime, Thriller"
The Book of Emmaus,Kevin St Jarre,172,"Encircle Publications, LLC",2022-07-13,13.22,2.88,3.92,13,0,1,3,5,4,9781645993490,9781645993490,English,"Crime, Thriller"
The Book of Sariel : A Supernatural Thriller,Keith Rommel,228,Hellbender Books,2019-05-08,14.84,0.11,4,4,1,0,0,0,3,9781620068090,9781620068090,English,"Crime, Thriller"
The Book of Jacobine : Omnibus Edition,Mark Posey,178,Stories Rule Press,2021-05-27,14.02,1.98,5,1,0,0,0,0,1,9781774384510,9781774384510,English,"Crime, Thriller"
The Maul and the Pear Tree,"P D James, T A Critchley",292,"Little, Brown & Company",2002-05-01,20.39,0.61,3.56,899,24,91,304,318,162,1851133,9780446679213,English,"Crime, Thriller"
Psychic Surveys Book Six: Legion : A Gripping Supernatural Thriller,Shani Struthers,358,Authors Reach,2019-05-31,15.38,3.52,4.61,429,0,2,28,104,295,2740329,9781916062689,English,"Crime, Thriller"
"Snap Flash Hustle, Vol. 1","Patrick Shand, Emily Pearson",128,Epitaph,2019-12-10,15.87,1.13,3.32,41,1,8,13,15,4,1919714,9781628752335,English,"Crime, Thriller"
Tales from The Lake Vol.4 : The Horror Anthology,"Joe R Lansdale, Damien Angelica Walters, Kealan Patrick Burke",372,Crystal Lake Publishing,2017-10-07,18.06,0.24,4.24,51,0,1,11,14,25,2226388,9781640074699,English,"Crime, Thriller"
Odd Man Out : William Dougal Crime Series Book 8,Andrew Taylor,192,Hodder & Stoughton,2013-01-28,8.69,9.84,3.96,48,0,5,8,19,16,1056542,9781444765724,English,"Crime, Thriller"
The Last Beekeeper : Vespling Book 1,Jared Gulian,448,WaysOut Press,2021-09-30,23.59,0.31,4.09,162,2,12,30,44,74,1102042,9780473570927,English,"Crime, Thriller"
Two-Souled,V a Klassen,192,Victoria Klassen,2020-03-06,14.82,1.98,3.33,3,0,0,2,1,0,9781777023614,9781777023614,English,"Crime, Thriller"
Kings Falling,Ronie Kendig,368,Baker Publishing Group,2020-03-31,12.72,5.28,4.53,281,0,5,24,68,184,1873906,9780764231889,English,"Crime, Thriller"
Booked to Die: A Cliff Janeway Novel,Dunning,288,Simon & Schuster,2017-02-07,17.26,1.74,3.89,8528,192,405,1878,3694,2359,2186136,9781501147258,English,"Crime, Thriller"
Shadow Mountain and the Secret of the Gatekeepers,V. Smith,428,AuthorHouse,2010-05-27,34.15,3.25,4.75,4,0,0,0,1,3,9781452009735,9781452009735,English,"Crime, Thriller"
Psychic Surveys Book Five: Descension,Shani Struthers,332,Authors Reach,2018-05-25,15.78,5.62,4.59,581,7,2,31,144,397,2287185,9781999913793,English,"Crime, Thriller"
Deadly Secrets : The Posthumus Trilogy Book 3,Britta Bolt,288,Hodder & Stoughton,2017-04-11,9.04,4.96,3.7,70,0,4,25,29,12,1343655,9781444787351,English,"Crime, Thriller"
Darkwing Keep : Return of the Cloud Giants,"Bk Staples, Theo Moon",466,Staples/Moon Books,2022-07-08,28.08,0.82,5,1,0,0,0,0,1,9781088064634,9781088064634,English,"Crime, Thriller"
"The Search : The Secrets of Crittenden County, Book Two",Shelley Shepard Gray,288,HarperCollins Publishers Inc,2012-06-19,13.33,0.67,4.13,886,4,27,160,355,340,1239301,9780062089724,English,"Crime, Thriller"
Nineteenth-Century Female Poisoners : Three English Women Who Used Arsenic to Kill,V. Nagy,224,Palgrave Macmillan,2015-01-01,58.10,4.90,3,3,0,0,3,0,0,9781349471485,9781349471485,English,"Crime, Thriller"
Witch Summer Night's Cream : Bewitched By Chocolate Mysteries - Book 3,H y Hanna,288,H.Y. Hanna - Wisheart Press,2017-05-24,15.12,1.18,4.29,1485,4,30,196,549,706,1341397,9780995401280,English,"Crime, Thriller"
The Sussex Beekeeper at the Dawn of Time (Holmes Behind The Veil Book 3),Thomas Kent Miller,408,MX Publishing,2017-11-24,22.89,2.01,4.67,12,0,0,1,2,9,2697537,9781787051638,English,"Crime, Thriller"
Malvineau Prison : The Twenty-Year Death Trilogy Book 1,Ariel S. Winter,272,Titan Books Ltd,2014-07-08,8.06,0.94,3.52,104,4,11,29,47,13,1758743,9781781167939,English,"Crime, Thriller"
Modern Crimes : A WPC Lottie Armstrong Mystery (Book 1),Chris Nickson,288,The History Press Ltd,2017-01-01,11.34,5.66,3.92,76,0,2,21,34,19,1008919,9780750969833,English,"Crime, Thriller"
Booked,Stella Bixby,222,Ferry Tail Publishing LLC,2022-08-30,18.63,1.27,4.4,204,2,5,23,53,121,9781954367159,9781954367159,English,"Crime, Thriller"
Heatwave : An Evening Standard 'Best New Book' of 2021,Victor Jestin,112,Simon & Schuster Ltd,2021-07-22,13.49,0.01,3.16,3918,196,673,1654,1115,280,1196131,9781471199776,English,"Crime, Thriller"
"Dial P For Poison (Movie Club Mysteries, Book 1)",Zara Keane,326,Beaverstone Press GmbH (LLC),2017-03-29,18.02,1.28,4.16,3299,24,92,584,1216,1383,2807985,9783906245485,English,"Crime, Thriller"
Mrs. Hudson and the Irish Invincibles (Mrs. Hudson of Baker Street Book 2),Barry S Brown,254,MX Publishing,2018-10-18,18.02,1.88,4.05,19,1,0,3,8,7,2244958,9781787053588,English,"Crime, Thriller"
"The Postman Always Dies Twice (Movie Club Mysteries, Book 2)",Zara Keane,316,Beaverstone Press GmbH (LLC),2017-04-17,17.88,0.82,4.32,908,3,6,129,328,442,2810362,9783906245492,English,"Crime, Thriller"
"Nowhere Man, You Don't Know Jack, Book One",Jerome Walford,40,Forward Comix,2013-01-31,14.33,0.67,3,2,0,0,2,0,0,2498047,9780988611405,English,"Crime, Thriller"
"Where All The Ladders Start (The Last P.I. Series, Book 3)",Richard Bowker,394,ePublishing Works!,2015-02-05,19.87,2.23,4.17,12,0,0,3,4,5,2219652,9781614177104,English,"Crime, Thriller"
The MX Book of New Sherlock Holmes Stories - Part IX : 2018 Annual (1879-1895) (MX Book of New Sherlock Holmes Stories Series),David Marcum,400,MX Publishing,2018-05-22,39.36,15.04,4.53,36,0,1,2,10,23,2697540,9781787052819,English,"Crime, Thriller"
The MX Book of New Sherlock Holmes Stories Part XXX : More Christmas Adventures (1897-1928),David Marcum,500,MX Publishing,2021-11-28,42.01,12.99,4.27,11,0,1,0,5,5,2244978,9781787059344,English,"Crime, Thriller"
The MX Book of New Sherlock Holmes Stories Part XVI : Whatever Remains . . . Must Be the Truth (1881-1890),David Marcum,432,MX Publishing,2019-10-31,47.36,7.04,4.04,23,1,0,5,8,9,2244898,9781787055025,English,"Crime, Thriller"
The MX Book of New Sherlock Holmes Stories Part XVI : Whatever Remains . . . Must Be the Truth (1881-1890),David Marcum,432,MX Publishing,2019-10-31,28.04,4.86,4.04,23,1,0,5,8,9,2238637,9781787055032,English,"Crime, Thriller"
The MX Book of New Sherlock Holmes Stories - Part VIII : Eliminate The Impossible: 1892-1905,David Marcum,596,MX Publishing,2017-10-31,50.80,5.00,4.26,34,0,2,5,9,18,2244040,9781787052055,English,"Crime, Thriller"
The MX Book of New Sherlock Holmes Stories Part XVI : Whatever Remains . . . Must Be the Truth (1881-1890),David Marcum,432,MX Publishing,2019-10-31,47.36,7.04,4.04,23,1,0,5,8,9,2244898,9781787055025,English,"Crime, Thriller"
"Dial P For Poison (Movie Club Mysteries, Book 1)",Zara Keane,326,Beaverstone Press GmbH (LLC),2017-03-29,18.02,1.28,4.16,3299,24,92,584,1216,1383,2807985,9783906245485,English,"Crime, Thriller"
"Hello Again : The most dangerous killer is the one you already know. (Evelyn Talbot series, Book 2)",Brenda Novak,352,Headline Publishing Group,2017-11-02,9.75,1.75,4.3,3553,17,74,429,1326,1707,635338,9781472240996,English,"Crime, Thriller"
