title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Big Book of Special Education Resources,"George A. Giuliani, Roger Pierangelo",416,SAGE Publications Inc,2006-02-15,38.57,9.43,1,1,1,0,0,0,0,9781412917100,9781412917100,English,Computing
High-Level Synthesis Blue Book,Michael Fingeroff,332,Xlibris,2010-09-29,37.70,30.20,4,3,0,1,0,0,2,9781453588147,9781453588147,English,Computing
"Pattern Book: Fractals, Art And Nature, The",Clifford A Pickover,464,World Scientific Publishing Co Pte Ltd,1995-07-01,105.99,34.71,4.44,9,0,0,2,1,6,4161444,9789810214265,English,Computing
"Podcast Academy: The Business Podcasting Book : Launching, Marketing, and Measuring Your Podcast","Michael Geoghegan, Greg Cangialosi, Ryan Irelan, Tim Bourquin, Colette Vogele",448,Taylor & Francis Ltd,2016-08-15,167.33,35.17,3,1,0,0,1,0,0,9781138149908,9781138149908,English,Computing
Self-Publish Your Book : A Quick & Easy Step-by-Step Guide,Jessica Bell,136,Vine Leaves Press,2019-05-28,13.01,2.59,4.14,14,0,0,4,4,6,9781925417883,9781925417883,English,Computing
Hyper-V Security,"Eric Siron, Andy Syrewicze",184,Packt Publishing Limited,2014-12-28,34.54,3.36,4.6,5,0,0,0,2,3,9781782175490,9781782175490,English,Computing
The V-chip Debate : Content Filtering From Television To the Internet,Monroe E. Price,392,Taylor & Francis Inc,1998-10-13,35.90,12.60,4,1,0,0,0,1,0,9780805830620,9780805830620,English,Computing
Electronic Security Systems Pocket Book,Gerard Honey,226,Elsevier Science & Technology,1999-05-01,28.49,11.46,4.5,2,0,0,0,1,1,9780750639910,9780750639910,English,Computing
The Node Craftsman Book,Manuel Kiessling,186,Packt Publishing Limited,2017-04-28,45.17,2.73,3.69,32,0,5,7,13,7,9781787128149,9781787128149,English,Computing
"Foundations Book II : Understanding SQL Server 2005 Supporting Technology (Xml, Xslt, Xquery, Xpath, Ms Schemas, Dtd's, Namespaces).",Rigoberto Garcia PhD,232,Lulu.com,2007-06-30,36.60,1.30,4,1,0,0,0,1,0,9781430324461,9781430324461,English,Computing
Hyper-V Network Virtualization Cookbook,Ryan Boud,228,Packt Publishing Limited,2014-12-02,54.38,6.72,4.57,7,0,0,1,1,5,9781782177807,9781782177807,English,Computing
Patterns in Java - A Catalog of Reusable Design Patterns Illustrated with UML V 1 2e,M Grand,592,John Wiley & Sons Inc,2002-10-18,36.27,24.13,3.39,44,2,10,11,11,10,2414284,9780471227298,English,Computing
Cloud Migration Handbook Vol. 1 : A Practical Guide to Successful Cloud Adoption and Migration,"Jose Antonio Hernandez, Ammar Hasayen, Javier Aguado",278,Lulu Publishing Services,2019-10-24,31.58,4.82,5,1,0,0,0,0,1,2664926,9781684709212,English,Computing
The Author's Guide to Working with Book Bloggers,Barb Drozdowich,112,Bakerview Consulting,2021-02-08,14.66,1.04,4.4,105,1,1,14,28,61,9781988821863,9781988821863,English,Computing
Microsoft Hyper-V PowerShell Automation,Vinith Menon,124,Packt Publishing Limited,2015-02-28,33.09,4.41,1.5,2,1,1,0,0,0,3700870,9781784391539,English,Computing
High-Level Synthesis Blue Book,Michael Fingeroff,332,Xlibris,2010-09-29,37.70,30.20,4,3,0,1,0,0,2,9781453588147,9781453588147,English,Computing
A Hacker I Am Vol 2,Craig Ford,246,Craig Ford,2020-04-15,36.76,3.04,4.8,5,0,0,0,1,4,9780648693956,9780648693956,English,Computing
Beginning .NET Game Programming in C#,"David Weller, Alexandre Santos Lobao, Ellen Hatton",440,Apress,2005-03-22,44.59,2.41,3.14,14,1,2,7,2,2,2205604,9781590593196,English,Computing
"Twin Galaxies' Official Video Game & Pinball Book Of World Records; Arcade Volume, Third Edition","Walter Day, 1stworld Publishing, 1stworld Library",790,1st World Publishing,2009-05-20,46.96,3.74,5,2,0,0,0,0,2,2556735,9781421890913,English,Computing
The Big Book of Special Education Resources,"George A. Giuliani, Roger Pierangelo",416,SAGE Publications Inc,2006-02-15,38.57,9.43,1,1,1,0,0,0,0,9781412917100,9781412917100,English,Computing
Solving Engineering Mechanics Problems with Matlab,"Rao V. Dukkipati, J. Srinivas",408,New Age International (UK) Ltd,2009-12-31,56.27,2.35,5,1,0,0,0,0,1,9781906574345,9781906574345,English,Computing
The Node Craftsman Book,Manuel Kiessling,186,Packt Publishing Limited,2017-04-28,45.17,2.73,3.69,32,0,5,7,13,7,9781787128149,9781787128149,English,Computing
Principles of Neural Information Processing,"Werner v. Seelen, Konstantin Behrend",102,Springer International Publishing AG,2015-07-09,102.28,4.71,3,1,0,0,1,0,0,9783319201122,9783319201122,English,Computing
Getting Started with V Programming : An end-to-end guide to adopting the V language from basic variables and modules to advanced concurrency,Navule Pavan Kumar Rao,408,Packt Publishing Limited,2021-12-10,43.95,2.15,4.6,5,0,0,0,2,3,9781839213434,9781839213434,English,Computing
Introduction to Modeling and Analysis of Stochastic Systems,V. G. Kulkarni,313,Springer-Verlag New York Inc.,2013-01-02,96.28,0.01,3.4,5,0,0,3,2,0,2168089,9781461427353,English,Computing
Analysis and Design of Control Systems Using MATLAB,Rao V. Dukkipati,462,New Age International (UK) Ltd,2009-07-01,56.27,17.84,5,1,0,0,0,0,1,2702242,9781906574192,English,Computing
Model Driven Engineering and Ontology Development,"Dragan Gasevic, Dragan Djuric, Vladan Devedzic, Bran V. Selic, Jean Bezivin",378,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2009-06-03,102.80,46.99,3,2,0,0,2,0,0,2282432,9783642002816,English,Computing
Artificial Superintelligence : A Futuristic Approach,Roman V. Yampolskiy,227,Apple Academic Press Inc.,2015-06-19,42.61,4.89,3.67,15,2,0,4,4,5,2179881,9781482234435,English,Computing
Mastering MeteorJS Application Development,Jebin B V,298,Packt Publishing Limited,2015-12-31,51.40,4.90,3,1,0,0,1,0,0,2242249,9781785282379,English,Computing
The Message of the Atoms : Essays on Wolfgang Pauli and the Unspeakable,Kalervo V. Laurikainen,206,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2011-09-18,74.47,11.08,4,2,0,0,0,2,0,2783661,9783642644573,English,Computing
Digital Libraries : Integrating Content and Systems,"Mark V. Dahl, Kyle Banerjee, Michael Spalti",224,Woodhead Publishing Ltd,2006-07-01,40.51,12.44,3.57,7,1,0,2,2,2,2661092,9781843341550,English,Computing
Operating Systems Quiz Book,Sr Subramanya,240,LAP LAMBERT Academic Publishing,2020-03-09,42.99,7.91,5,1,0,0,0,0,1,9786200568670,9786200568670,English,Computing
Galaga : Boss Fight Books #4,Michael Kimball,136,Boss Fight LLC,2014-07-01,12.13,3.87,3.1,197,21,47,52,45,32,2280015,9781940535036,English,Computing
The Museum Blog Book,"Joan H Baldwin, Dana Buntrock, Tony Butler",676,MuseumsEtc,2017-03-01,98.02,81.68,4,1,0,0,0,1,0,3783565,9781910144848,English,Computing
Principles of Neural Information Theory : Computational Neuroscience and Metabolic Efficiency,James V Stone,214,Tutorial Introductions,2018-05-26,70.34,15.46,4.15,13,0,0,3,5,5,2500872,9780993367960,English,Computing
E-book Platforms for Libraries,Mirela Roncevic,44,American Library Association,2013-05-03,55.01,5.69,4.33,3,0,0,0,2,1,3120954,9780838958889,English,Computing
"Digital Is Destroying Everything : What the Tech Giants Won't Tell You about How Robots, Big Data, and Algorithms Are Radically Remaking Your Future",Andrew V. Edwards,246,Rowman & Littlefield,2015-08-01,42.87,5.13,3.82,22,1,0,5,12,4,3377879,9781442246515,English,Computing
VirtualBox 3.1: Beginner's Guide,Alfonso V. Romero,348,Packt Publishing Limited,2010-04-30,57.29,4.81,3.5,2,0,0,1,1,0,3734031,9781847199140,English,Computing
Decision Making in Complex Systems : The DeciMaS Agent-based Interdisciplinary Framework Approach,"Marina V. Sokolova, Antonio Fernandez Caballero",184,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2012-01-16,137.33,1.76,4,1,0,0,0,1,0,9783642255434,9783642255434,English,Computing
Word 2007 : Beyond the Manual,Connie Morrison,300,APRESS,2007-03-12,36.15,0.35,3,1,0,0,1,0,0,2637526,9781590597996,English,Computing
Systems Biology,Ivan V. Maly,500,Humana Press Inc.,2014-11-27,156.94,8.05,5,1,0,0,0,0,1,9781627039499,9781627039499,English,Computing
The Planners Guide to CommunityViz : The Essential Tool for a New Generation of Planning,Doug Walker,304,Taylor & Francis Inc,2011-06-16,45.21,5.79,2.5,2,0,1,1,0,0,2253810,9781932364934,English,Computing
SQL : 2 books in 1 - The Ultimate Beginner's & Intermediate Guide to Learn SQL Programming step by step,Ryan Turner,382,N.B.L Publishing,2020-04-11,44.19,0.80,4,3,0,0,1,1,1,9781647710736,9781647710736,English,Computing
The Museum Blog Book,"Joan H Baldwin, Dana Buntrock, Tony Butler",676,MuseumsEtc,2017-03-01,98.02,81.68,4,1,0,0,0,1,0,3783565,9781910144848,English,Computing
Hit the Books,Suzy Rabbat,32,Cherry Lake Publishing,2010-01-01,27.95,7.05,3,3,0,1,1,1,0,9781602796416,9781602796416,English,Computing
The Little SAS Enterprise Guide Book,"Susan J Slaughter, Lora D Delwiche",330,SAS Institute,2017-03-10,57.10,5.00,4.2,5,0,0,1,2,2,1283073,9781629603803,English,Computing
E-book Platforms for Libraries,Mirela Roncevic,44,American Library Association,2013-05-03,55.01,5.69,4.33,3,0,0,0,2,1,3120954,9780838958889,English,Computing
The SGML FAQ Book : Understanding the Foundation of HTML and XML,S.J. DeRose,250,Springer,1997-07-31,142.47,7.32,5,1,0,0,0,0,1,9780792399438,9780792399438,English,Computing
What Is Your Quest? : From Adventure Games to Interactive Books,Anastasia Salter,202,University of Iowa Press,2014-11-01,30.27,0.23,3.45,22,0,4,8,6,4,2205164,9781609382759,English,Computing
Street Fighter V Volume 1: Random Select,"Ken Siu-Chong, Chris Sarracini, Matt Moylan, Jeffrey Chamba Cruz, Hanzo Steinbach, Edwin Huang, Long Vo, Brendon Tapper, Omar Dogan, Rob Porter",160,Udon Entertainment Corp,2018-11-20,18.69,3.31,2.5,4,0,3,0,1,0,1132135,9781772940831,English,Computing
CSS3 Foundations,I Lunn,352,John Wiley & Sons Inc,2012-12-17,26.21,35.09,3.71,34,2,2,8,14,8,869192,9781118356548,English,Computing
"Image, Video & 3D Data Registration - Medical, Satllite & Video Processing Applications with Quality Metrics",V Argyriou,256,John Wiley & Sons Inc,2015-08-21,80.62,7.58,5,1,0,0,0,0,1,9781118702468,9781118702468,English,Computing
Street Fighter Unlimited Vol.1 : Path of the Warrior,"Ken Siu-Chong, Adam Warren, Chris Sarracini, Jim Zub, Joe Ng, Edwin Huang, Jeffrey Chamba Cruz, Omar Dogan, Hanzo Steinbach, Sarah Stone",160,Udon Entertainment Corp,2018-01-02,19.02,2.98,4,3,0,0,1,1,1,1285626,9781772940473,English,Computing
"Financial Planning Using Excel : Forecasting, Planning and Budgeting Techniques",Sue Nugus,240,Elsevier Science & Technology,2008-12-29,31.39,1.56,3.44,9,0,0,7,0,2,911885,9781856175517,English,Computing
Your Book is Not a Business Card : How to Turn your Book into 18 Streams of Income,Kary Oberbrunner,136,Ethos Collective,2021-09-21,14.91,3.89,4.67,3,0,0,0,1,2,9781636800592,9781636800592,English,Computing
"Digital Is Destroying Everything : What the Tech Giants Won't Tell You about How Robots, Big Data, and Algorithms Are Radically Remaking Your Future",Andrew V. Edwards,246,Rowman & Littlefield,2015-08-01,42.87,5.13,3.82,22,1,0,5,12,4,3377879,9781442246515,English,Computing
VirtualBox 3.1: Beginner's Guide,Alfonso V. Romero,348,Packt Publishing Limited,2010-04-30,57.29,4.81,3.5,2,0,0,1,1,0,3734031,9781847199140,English,Computing
Decision Making in Complex Systems : The DeciMaS Agent-based Interdisciplinary Framework Approach,"Marina V. Sokolova, Antonio Fernandez Caballero",184,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2012-01-16,137.33,1.76,4,1,0,0,0,1,0,9783642255434,9783642255434,English,Computing
THRIVE : How to Cultivate Character So Your Children Can Flourish Online,Dr Tom Harrison,272,"Little, Brown Book Group",2022-03-01,10.15,9.35,4,1,0,0,0,1,0,1010016,9781472144737,English,Computing
Systems Biology,Ivan V. Maly,500,Humana Press Inc.,2014-11-27,156.94,8.05,5,1,0,0,0,0,1,9781627039499,9781627039499,English,Computing
The Little Book of Emoji Insults,Pop Press,128,Ebury Publishing,2018-11-27,16.87,0.63,3.67,3,0,0,2,0,1,1073649,9781785039164,English,Computing
"Lightroom Mobile Book, The : How to extend the power of what you do in Lightroom to your mobile devices",Scott Kelby,160,Pearson Education (US),2016-09-16,22.32,4.18,3.85,13,0,1,4,4,4,1161408,9780134547251,English,Computing
"The Book Of Css3, 2nd Edition",Peter Gasston,304,"No Starch Press,US",2014-12-03,31.30,0.20,4.08,192,1,9,35,75,72,1129376,9781593275808,English,Computing
Beginning Nokia Apps Development : Qt and HTML5 for Symbian and MeeGo,"Daniel Zucker, Ray Rischpater",248,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2010-12-22,39.17,13.33,2.25,4,0,3,1,0,0,2153357,9781430231776,English,Computing
Pro Office 2007 Development with VSTO,Ty Anderson,320,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2008-11-26,41.02,1.97,3,2,0,0,2,0,0,2153400,9781430210726,English,Computing
Convex Analysis and Monotone Operator Theory in Hilbert Spaces,"Heinz H. Bauschke, Patrick L. Combettes",619,Springer International Publishing AG,2017-03-08,99.11,30.88,5,1,0,0,0,0,1,2295018,9783319483108,English,Computing
Mega Man 3,Salvatore Pane,176,Boss Fight LLC,2016-09-26,12.55,3.45,3.69,173,2,14,58,60,39,2279331,9781940535142,English,Computing
Postal,"Brock Wilbur, Nathan Rabin",192,Boss Fight Books,2020-07-02,12.13,3.87,3.86,65,2,3,11,35,14,2280796,9781940535227,English,Computing
iBook Fan Book,O?reilly,104,O'Reilly Media,2005-01-06,10.96,2.54,2,2,1,0,1,0,0,9780596008611,9780596008611,English,Computing
Pro SQL Server 2008 Service Broker,Klaus Aschenbrenner,575,Apress,2008-07-28,64.76,23.74,4.08,13,0,2,0,6,5,2632797,9781590599990,English,Computing
The Zynq Book (Chinese Version) : Embedded Processing with the ARM Cortex-A9 on the Xilinx Zynq-7000 All Programmable SoC,"Louise H Crockett, Ross a Elliot, Martin a Enderwitz",468,Strathclyde Academic Media,2016-06-30,42.14,34.36,4,11,0,0,3,5,3,9780992978747,9780992978747,Chinese,Computing
Mega Book of Website Designing,Mahinroop Pm,108,Createspace Independent Publishing Platform,2017-10-08,24.95,2.84,4,1,0,0,0,1,0,9781978093539,9781978093539,English,Computing
Philososaur! V.2,Daniel Brummitt,68,Blurb,2023-01-11,48.23,8.27,5,2,0,0,0,0,2,9781366144614,9781366144614,English,Computing
Sensitive by Nature : Understanding Intelligence and the Mind,James V. Luisi,356,AuthorHouse,2002-06-25,25.14,2.96,4,2,0,0,0,2,0,9781403300386,9781403300386,English,Computing
Spotlight-Mode Synthetic Aperture Radar: A Signal Processing Approach : A Signal Processing Approach,"Charles V. J. Jakowatz, Daniel E. Wahl, Paul H. Eichel, Dennis C. Ghiglia, Paul A. Thompson",430,Springer,1996-06-01,262.27,31.23,4,4,0,0,1,2,1,9780792396772,9780792396772,English,Computing
The Little Book of Emoji Insults,Pop Press,128,Ebury Publishing,2018-11-27,16.87,0.63,3.67,3,0,0,2,0,1,1073649,9781785039164,English,Computing
"Lightroom Mobile Book, The : How to extend the power of what you do in Lightroom to your mobile devices",Scott Kelby,160,Pearson Education (US),2016-09-16,22.32,4.18,3.85,13,0,1,4,4,4,1161408,9780134547251,English,Computing
"The Book Of Css3, 2nd Edition",Peter Gasston,304,"No Starch Press,US",2014-12-03,31.30,0.20,4.08,192,1,9,35,75,72,1129376,9781593275808,English,Computing
"Children, Gender, Video Games : Towards a Relational Approach to Multimedia",V. Walkerdine,235,Palgrave Macmillan,2009-05-15,75.75,16.75,3.2,5,1,0,2,1,1,1306540,9780230584716,English,Computing
Photographer's Guide to the Sony DSC-RX100 V : Getting the Most from Sony's Pocketable Digital Camera,Alexander S White,262,White Knight Press,2016-12-15,44.76,28.64,4.33,3,0,0,1,0,2,886566,9781937986582,English,Computing
Design and Engineering of Intelligent Communication Systems,"Syed V. Ahamed, Victor B. Lawrence",676,Springer,1997-02-28,243.20,12.53,4,1,0,0,0,1,0,9780792398707,9780792398707,English,Computing
Exact Exponential Algorithms,"Fedor V. Fomin, Dieter Kratsch",206,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2010-10-27,71.01,3.98,4,1,0,0,0,1,0,3849300,9783642165320,English,Computing
Graph Theory with Applications to Engineering and Computer Science,Narsingh Deo,496,Dover Publications Inc.,2016-09-30,27.34,3.16,4.58,19,0,1,0,5,13,783682,9780486807935,English,Computing
Cognitive Computing: Theory and Applications: Volume 35,"Vijay V Raghavan, Venkat N. Gudivada, Venu Govindaraju, C.R. Rao",404,Elsevier Science & Technology,2016-10-03,159.74,38.26,4,1,0,0,0,1,0,9780444637444,9780444637444,English,Computing
The Book of Useless Information,Noel Botham,304,Penguin Putnam Inc,2017-09-13,14.14,1.36,3.7,1489,50,132,441,454,412,430289,9780399532696,English,Computing
Adobe After Effects Classroom in a Book (2020 release),"Lisa Fridsma, Brie Gyncild",416,Pearson Education (US),2020-01-22,51.04,10.46,4.33,12,0,1,1,3,7,344624,9780136411871,English,Computing
Adobe Illustrator Classroom in a Book (2020 release),Brian Wood,480,Pearson Education (US),2019-12-28,46.73,14.77,4.08,807,10,39,159,265,334,306893,9780136412670,English,Computing
The Cucumber for Java Book,"Seb Rose, Matt Wynne, Aslak Hellesoy",338,The Pragmatic Programmers,2015-03-03,28.90,7.60,4.1,90,1,2,12,47,28,397914,9781941222294,English,Computing
The VR Book : Human-Centered Design for Virtual Reality,Jason Jerald,523,Morgan & Claypool Publishers,2015-09-30,101.06,60.44,4.22,55,0,1,8,24,22,458866,9781970001129,English,Computing
The Road to Conscious Machines : The Story of AI,Michael Wooldridge,416,Penguin Books Ltd,2021-03-04,12.63,0.87,4.19,191,0,6,27,83,75,62647,9780241333907,English,Computing
The Crypto Book : How to Invest Safely in Bitcoin and Other Cryptocurrencies,Siam Kidd,224,John Murray Press,2022-05-03,9.83,4.17,3.38,16,1,1,7,5,2,421152,9781473693326,English,Computing
Being Digital,Nicholas Negroponte,272,Random House USA Inc,1996-01-03,15.32,1.68,3.8,2342,70,179,611,763,719,239040,9780679762904,English,Computing
"The Advanced Roblox Coding Book: An Unofficial Guide, Updated Edition : Learn How to Script Games, Code Objects and Settings, and Create Your Own World!",Heath Haskins,256,Adams Media Corporation,2022-07-07,15.20,1.80,4.5,4,0,0,1,0,3,365096,9781507217887,English,Computing
The Travel Photography Book : Step-by-step Techniques to Capture Breathtaking Travel Photos like the Pros,Scott Kelby,264,ROCKY NOOK,2022-03-08,24.70,6.80,4.45,29,0,0,3,10,16,35147,9781681987835,English,Computing
Final Fantasy Xiv Picture Book: The Namazu And The Greatest Gift,"Square Enix, Banri Oda, Hiroyuki Nagamine",24,Square Enix,2022-08-11,15.27,1.73,4.65,20,0,0,2,3,15,36445,9781646091447,English,Computing
Principles of Neural Information Processing,"Werner v. Seelen, Konstantin Behrend",102,Springer International Publishing AG,2015-07-09,102.28,4.71,3,1,0,0,1,0,0,9783319201122,9783319201122,English,Computing
Solving Engineering Mechanics Problems with Matlab,"Rao V. Dukkipati, J. Srinivas",408,New Age International (UK) Ltd,2009-12-31,56.27,2.35,5,1,0,0,0,0,1,9781906574345,9781906574345,English,Computing
Common Lisp: A Gentle Introduction to Symbolic Computation,Touretzky,608,Dover Publications Inc.,2013-03-31,30.94,5.06,4.14,125,0,3,30,38,54,60019,9780486498201,English,Computing
The Recursive Book Of Recursion : Ace the Coding Interview with Python and Javascript,Al Sweigart,174,"No Starch Press,US",2022-08-25,36.59,3.91,4.38,16,0,0,4,2,10,375554,9781718502024,English,Computing
Pattern-Oriented Software Architecture - A System of Patterns V 1,F Buschmann,476,John Wiley & Sons Inc,1996-08-16,39.82,68.18,3.89,213,4,8,59,79,63,251527,9780471958697,English,Computing
Breakout : Pilgrim in the Microworld,"David Sudnow, Gabe Durham",224,Boss Fight LLC,2020-04-30,13.38,2.12,3.75,107,1,12,31,32,31,1145919,9781940535234,English,Computing
Understanding Silicon Valley : The Anatomy of an Entrepreneurial Region,Martin Kenney,304,Stanford University Press,2000-08-01,28.74,3.26,3.84,25,0,0,8,13,4,1331666,9780804737340,English,Computing
Beginning iPad Development for iPhone Developers : Mastering the iPad SDK,"Jack Nutting, David Mark, Dave Wooldridge",272,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2010-08-05,34.06,3.38,4,5,0,0,1,3,1,1352051,9781430230212,English,Computing
Newnes Telecommunications Pocket Book,Steve Winder,416,Elsevier Science & Technology,2001-10-23,38.32,2.63,4.5,2,0,0,0,1,1,3071954,9780750652988,English,Computing
The Evolution of Video Games - Technology Books Children's Reference & Nonfiction,Baby Professor,64,Baby Professor,2017-12-01,14.03,6.17,3,2,0,1,0,1,0,9781541914810,9781541914810,English,Computing
Reset,Rusel Demaria,240,Berrett-Koehler,2007-05-17,25.93,0.07,3.28,18,3,1,4,8,2,2635986,9781576754337,English,Computing
Virtual Reality,Rheingold,420,SIMON & SCHUSTER,1992-08-15,25.39,1.81,3.69,127,2,11,44,38,32,2083832,9780671778972,English,Computing
"Books, Bytes and Business : The Promise of Digital Publishing","Bill Martin, Xuemei Tian",298,Taylor & Francis Ltd,2010-10-31,132.76,5.74,4,4,0,0,1,2,1,9780754678373,9780754678373,English,Computing
Don't Teach Coding : Until You Read This Book,"Lindsey D. Handley, Stephen R. Foster",288,John Wiley & Sons Inc,2020-05-20,20.60,5.00,3.56,9,1,1,2,2,3,1437111,9781119602620,English,Computing
How to Be Fine : What We Learned from Living by the Rules of 50 Self-Help Books,"Jolenta Greenberg, Kristen Meinzer",256,HarperCollins Publishers Inc,2021-04-01,11.11,1.39,3.54,3846,83,357,1395,1421,590,1305448,9780062957207,English,Computing
The Web Startup Success Guide,Robert Walsh,440,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2011-04-06,39.00,1.00,3.45,49,3,4,15,22,5,974950,9781430219859,English,Computing
Copyrighting Culture : The Political Economy Of Intellectual Property,Ronald V. Bettig,291,Taylor & Francis Ltd,2019-04-30,129.46,7.04,3.89,9,0,0,3,4,2,9780367315221,9780367315221,English,Computing
Information Fusion and Geographic Information Systems : Proceedings of the Third International Workshop,"Vasily V. Popovich, Manfred Schrenk, Kyrill V. Korolenko",335,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2007-07-04,169.04,23.55,3,1,0,0,1,0,0,9783540376286,9783540376286,English,Computing
The Little SAS Enterprise Guide Book,"Susan J Slaughter, Lora D Delwiche",330,SAS Institute,2017-03-10,57.10,5.00,4.2,5,0,0,1,2,2,1283073,9781629603803,English,Computing
Understanding Cisco Cybersecurity Operations Fundamentals (CBROPS 200-201) Exam Practice Tests & Dumps : Exam Prep Questions for CBROPS Latest Version with Explanations,Books Fortune,76,Independently Published,2021-05-27,13.27,0.63,5,1,0,0,0,0,1,9798511096094,9798511096094,English,Computing
"Neural Networks with Keras Cookbook : Over 70 recipes leveraging deep learning techniques across image, text, audio, and game bots",V Kishore Ayyadevara,568,Packt Publishing Limited,2019-02-28,52.28,0.32,4.2,5,0,0,1,2,2,9781789346640,9781789346640,English,Computing
Street Fighter V Volume 2: Rise up,"Ken Siu-Chong, Hanzo Steinbach, Panzer, Joe Vriens, Omar Dogan",144,Udon Entertainment Corp,2020-02-04,18.23,3.77,3.33,3,0,1,0,2,0,1078661,9781772941197,English,Computing
Your Book is Not a Business Card : How to Turn your Book into 18 Streams of Income,Kary Oberbrunner,136,Ethos Collective,2021-09-21,14.91,3.89,4.67,3,0,0,0,1,2,9781636800592,9781636800592,English,Computing
The Frugal Book Promoter - 3rd Edition : How to get nearly free publicity on your own or by partnering with your publisher,Carolyn Howard-Johnson,292,Modern History Press,2019-09-01,23.04,1.86,4.29,17,0,0,3,6,8,1282139,9781615994687,English,Computing
Hacker's WhiteBook (Espanol) : Guia practica para convertirte en hacker profesional desde cero,Pablo Gutiérrez Salazar,300,Independently Published,2018-11-22,51.98,16.02,3.64,58,9,5,6,16,22,941846,9781790202195,Spanish,Computing
Topics in the Mathematical Modelling of Composite Materials,"Andrej V. Cherkaev, Robert Kohn",321,Birkhauser Boston Inc,1997-08-19,217.64,75.86,5,1,0,0,0,0,1,9780817636623,9780817636623,English,Computing
Linux Server Hacks V 2,"William Von Hagen, Brian K Jones",478,O'Reilly Media,2006-01-17,31.36,9.14,3.81,53,0,3,11,32,7,1103996,9780596100827,English,Computing
What We Talk About When We Talk About Books : The History and Future of Reading,Leah Price,224,BASIC BOOKS,2020-11-02,22.41,7.59,3.4,1065,27,136,430,333,139,389755,9780465042685,English,Computing
Information Fusion and Geographic Information Systems : Proceedings of the Third International Workshop,"Vasily V. Popovich, Manfred Schrenk, Kyrill V. Korolenko",335,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2010-11-30,159.76,32.83,3,1,0,0,1,0,0,9783642072291,9783642072291,English,Computing
The Digital Photography Book : The Step-by-Step Secrets for how to Make Your Photos Look Like the Pros,Scott Kelby,272,Rocky Nook,2020-09-22,24.70,6.80,4.5,32,0,1,2,9,20,142362,9781681986715,English,Computing
Windows Server 2012 Hyper-V Installation and Configuration Guide,A Finn,600,John Wiley & Sons Inc,2013-04-02,46.95,16.05,3.72,25,0,3,7,9,6,483469,9781118486498,English,Computing
Who Says Elephants Can't Dance? : Leading a Great Enterprise through Dramatic Change,Louis V. Gerstner,304,HarperCollins Publishers Inc,2011-03-20,15.02,2.98,3.89,7168,206,392,1598,2732,2240,131336,9780060523800,English,Computing
FORTNITE Official: How to Draw,Epic Games,112,Headline Publishing Group,2019-07-09,11.15,0.35,4.33,3,0,0,1,0,2,43937,9781472265289,English,Computing
Proofs from THE BOOK,"Martin Aigner, Günter M. Ziegler, Karl H. Hofmann",326,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2018-08-01,63.50,1.49,4.39,802,6,20,91,220,465,153778,9783662572641,English,Computing
"An Introduction to Information Theory, Symbols, Signals and Noise",John R. Pierce,336,Dover Publications Inc.,1980-11-01,14.77,1.73,3.91,715,5,34,187,282,207,57489,9780486240619,English,Computing
Functional Aesthetics for Data Visualization,V Setlur,336,John Wiley & Sons Inc,2022-09-21,30.17,4.03,3.5,2,0,1,0,0,1,929719,9781119810087,English,Computing
FORTNITE Official: Outfits: The Collectors' Edition,Epic Games,192,Headline Publishing Group,2019-07-09,14.80,1.20,4,4,1,0,0,0,3,413584,9781472265296,English,Computing
Final Fantasy V : Boss Fight Books #18,Chris Kohler,176,Boss Fight LLC,2017-10-26,12.55,3.45,4.19,286,0,3,42,139,102,647488,9781940535180,English,Computing
Roblox Game Development in 24 Hours : The Official Roblox Guide,Official Roblox Books(Pearson),472,Pearson Education (US),2021-06-04,29.76,7.68,3.67,9,2,0,1,2,4,65328,9780136829737,English,Computing
Metal Gear Solid : Boss Fight Books #9,"Ashley Burch, Anthony Burch",176,Boss Fight LLC,2015-08-17,12.55,2.95,3.64,406,4,45,121,160,76,619033,9781940535098,English,Computing
Shadow Of The Colossus : Boss Fight Books #10,Nick Suttner,192,Boss Fight LLC,2015-12-15,12.96,3.04,3.72,275,4,12,87,125,47,570755,9781940535104,English,Computing
FreeCAD 0.18 Basics Tutorial,Tutorial Books,142,Kishore,2020-05-04,20.92,2.08,3,1,0,0,1,0,0,1229924,9788194195382,English,Computing
