title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
"Moriarty the Patriot, Vol. 4","Ryosuke Takeuchi, Sir Arthur Doyle, Hikaru Miyoshi",200,"Viz Media, Subs. of Shogakukan Inc",2021-08-05,9.47,0.53,4.38,1679,2,16,172,643,846,4988,9781974710508,English,Fiction
"One Piece, Vol. 70",Eiichiro Oda,208,"Viz Media, Subs. of Shogakukan Inc",2014-03-27,10.30,0.20,4.51,2922,7,32,272,756,1855,43607,9781421564609,English,Fiction
"One Piece, Vol. 75",Eiichiro Oda,200,"Viz Media, Subs. of Shogakukan Inc",2015-08-27,10.20,0.80,4.57,2527,4,29,191,612,1691,67157,9781421580296,English,Fiction
Scott Pilgrim: Scott Pilgrim vs the Universe v. 5,Bryan Lee O'Malley,168,"Oni Press,US",2010-04-20,11.20,1.30,4.33,36274,125,563,4497,13005,18084,14108,9781934964101,English,Fiction
Captive Prince : Book One of the Captive Prince Trilogy,C.S. Pacat,292,Penguin Putnam Inc,2017-02-13,15.92,1.58,3.81,81803,4097,5997,18144,26622,26943,7207,9780425274262,English,Fiction
"Vampire Knight, Vol. 3",Matsuri Hino,208,"Viz Media, Subs. of Shogakukan Inc",2008-11-03,10.30,0.70,4.26,16044,198,576,2581,4265,8424,26906,9781421513249,English,Fiction
"Banana Fish, Vol. 15",Akimi Yoshida,192,"Viz Media, Subs. of Shogakukan Inc",2006-08-08,10.48,0.52,4.47,599,2,6,49,196,346,13156,9781421505251,English,Fiction
The Great Hunt: Wheel of Time Bk. 2,Robert Jordan,624,St Martin's Press,1990-12-01,40.52,2.98,4.25,285125,2691,6975,36885,107300,131274,2979,9780312851408,English,Fiction
"Naruto, Vol. 14",Masashi Kishimoto,184,"Viz Media, Subs. of Shogakukan Inc",2008-03-03,9.17,1.33,4.39,9281,41,190,1222,2497,5331,46684,9781421510880,English,Fiction
"Dragon Ball Super, Vol. 14","Akira Toriyama, Toyotarou",192,"Viz Media, Subs. of Shogakukan Inc",2021-10-28,9.36,1.64,4.33,643,5,15,93,179,351,8952,9781974724635,English,Fiction
"Hunter x Hunter, Vol. 31",Yoshihiro Togashi,208,"Viz Media, Subs. of Shogakukan Inc",2016-09-22,9.54,0.96,4.44,1125,6,15,108,341,655,24404,9781421558875,English,Fiction
"The Girl From the Other Side: Siuil, a Run Deluxe Edition I (Vol. 1-3 Hardcover Omnibus)",Nagabe,532,"Seven Seas Entertainment, LLC",2022-08-02,38.00,7.00,4.6,352,0,1,21,97,233,1026,9781638581901,English,Fiction
"Komi Can't Communicate, Vol. 11",Tomohito Oda,192,"Viz Media, Subs. of Shogakukan Inc",2021-04-15,9.28,1.22,4.39,1490,3,12,151,564,760,8972,9781974718825,English,Fiction
"Sara, Book 2 : Solomon's Fine Featherless Friends","Esther Hicks, Jerry Hicks",256,Hay House Inc,2008-07-31,14.74,1.26,4.55,729,5,18,62,132,512,27392,9781401911591,English,Fiction
"Komi Can't Communicate, Vol. 17",Tomohito Oda,192,"Viz Media, Subs. of Shogakukan Inc",2022-06-23,9.90,1.10,4.49,994,1,7,88,303,595,8593,9781974724550,English,Fiction
"Delicious in Dungeon, Vol. 1",Ryoko Kui,192,"Little, Brown & Company",2017-05-23,13.85,2.15,4.15,2971,26,90,516,1117,1222,27942,9780316471855,English,Fiction
"The Way of the Househusband, Vol. 4",Kousuke Oono,168,"Viz Media, Subs. of Shogakukan Inc",2020-10-01,11.16,0.84,4.35,4169,5,49,507,1546,2062,9276,9781974717675,English,Fiction
"Dragon Ball Super, Vol. 12","Akira Toriyama, Toyotarou",192,"Viz Media, Subs. of Shogakukan Inc",2021-04-29,9.28,1.22,4.28,784,6,17,118,257,386,8961,9781974720019,English,Fiction
"One Piece, Vol. 80",Eiichiro Oda,208,"Viz Media, Subs. of Shogakukan Inc",2016-11-17,9.47,0.53,4.52,2330,7,25,220,584,1494,56878,9781421590240,English,Fiction
"Dragon Ball Super, Vol. 12","Akira Toriyama, Toyotarou",192,"Viz Media, Subs. of Shogakukan Inc",2021-04-29,9.28,1.22,4.28,784,6,17,118,257,386,8961,9781974720019,English,Fiction
"My Youth Romantic Comedy Is Wrong, As I Expected, Vol. 1 (light novel)","Wataru Watari, Ponkan 8",240,"Little, Brown & Company",2016-09-27,13.67,1.33,4.22,1641,30,54,220,564,773,10149,9780316312295,English,Fiction
"Solo Leveling, Vol. 5 (novel)",Chugong,320,"Little, Brown & Company",2022-08-09,13.06,2.94,4.56,656,2,5,45,178,426,21883,9781975319359,English,Fiction
"Girls' Last Tour, Vol. 1",Tsukumizu,160,"Little, Brown & Company",2017-05-23,13.65,2.35,3.96,1092,10,71,232,422,357,58582,9780316470629,English,Fiction
"Yona of the Dawn, Vol. 37",Mizuho Kusanagi,176,"Viz Media, Subs. of Shogakukan Inc",2022-12-08,9.17,0.83,4.59,677,3,5,36,179,454,3501,9781974734351,English,Fiction
"Kaguya-sama: Love Is War, Vol. 14",Aka Akasaka,216,"Viz Media, Subs. of Shogakukan Inc",2020-05-28,10.39,0.11,4.68,860,1,7,33,180,639,3400,9781974714728,English,Fiction
"Haikyu!!, Vol. 41",Haruichi Furudate,192,"Viz Media, Subs. of Shogakukan Inc",2020-11-12,9.54,0.96,4.72,2114,22,4,71,340,1677,4977,9781974718122,English,Fiction
"My Love Mix-Up!, Vol. 2","Wataru Hinekure, Aruko",184,"Viz Media, Subs. of Shogakukan Inc",2022-03-03,9.64,1.36,4.43,2305,4,16,220,820,1245,5576,9781974725281,English,Fiction
Scott Pilgrim: Scott Pilgrim vs the Universe v. 5,Bryan Lee O'Malley,168,"Oni Press,US",2010-04-20,11.21,1.29,4.33,36274,125,563,4497,13005,18084,14108,9781934964101,English,Fiction
Bloom into You Vol. 5,Nakatani Nio,180,"Seven Seas Entertainment, LLC",2018-08-14,11.62,1.38,4.43,2123,5,21,197,731,1169,35623,9781626928022,English,Fiction
"One Piece, Vol. 50",Eiichiro Oda,208,"Viz Media, Subs. of Shogakukan Inc",2010-07-08,10.27,0.73,4.53,3929,15,38,347,977,2552,13132,9781421534664,English,Fiction
Classmates Vol. 2: Sotsu gyo sei (Winter),Asumiko Nakamura,180,"Seven Seas Entertainment, LLC",2019-08-13,9.07,3.43,4.39,2135,8,30,238,710,1149,1997,9781642750676,English,Fiction
"Solo Leveling, Vol. 6 (novel)",Chugong,232,"Little, Brown & Company",2022-12-13,14.75,1.25,4.64,303,0,3,17,67,216,1541,9781975319373,English,Fiction
Scott Pilgrim: Scott Pilgrim and the Infinite Sadness v. 3,Bryan Lee O'Malley,192,"Oni Press,US",2006-05-17,11.20,1.30,4.28,42247,276,840,5702,15341,20088,25577,9781932664225,English,Fiction
"My Love Mix-Up!, Vol. 3","Wataru Hinekure, Aruko",184,"Viz Media, Subs. of Shogakukan Inc",2022-05-26,9.17,1.83,4.38,1723,3,14,174,658,874,23667,9781974725410,English,Fiction
"Komi Can't Communicate, Vol. 18",Tomohito Oda,192,"Viz Media, Subs. of Shogakukan Inc",2022-07-07,9.44,1.56,4.19,850,3,14,152,331,350,23676,9781974724567,English,Fiction
"The Stone Sky : The Broken Earth, Book 3, WINNER OF THE HUGO AWARD 2018",N. K. Jemisin,464,"Little, Brown Book Group",2017-08-15,12.40,0.10,4.35,114023,541,2311,13143,38219,59809,7255,9780356508689,English,Fiction
"Black Butler, Vol. 18",Yana Toboso,176,"Little, Brown & Company",2014-10-28,11.02,1.48,4.45,3968,11,46,434,1147,2330,16603,9780316336222,English,Fiction
"Yarichin Bitch Club, Vol. 1",Ogeretsu Tanaka,270,"Viz Media, Subs. of Shogakukan Inc",2019-12-12,14.43,1.07,3.85,2795,171,228,589,664,1143,23786,9781974709281,English,Fiction
"Yona of the Dawn, Vol. 37",Mizuho Kusanagi,176,"Viz Media, Subs. of Shogakukan Inc",2022-12-08,9.17,0.83,4.59,677,3,5,36,179,454,3501,9781974734351,English,Fiction
"One Piece, Vol. 53",Eiichiro Oda,216,"Viz Media, Subs. of Shogakukan Inc",2010-07-08,10.40,0.60,4.56,4314,13,38,370,981,2912,44634,9781421534695,English,Fiction
The Walking Dead Book 10,"Robert Kirkman, Charlie Adlard, Stefano Gaudiano, Cliff Rathburn",304,Image Comics,2014-09-16,38.33,1.17,4.39,2761,8,33,274,1017,1429,28607,9781632150349,English,Fiction
"The Memory Book : The Classic Guide to Improving Your Memory at Work, at School, and at Play","Harry Lorayne, Jerry Lucas",240,Random House USA Inc,1997-05-01,14.65,3.35,3.97,2206,37,113,528,730,798,58595,9780345410023,English,Fiction
Mushoku Tensei: Jobless Reincarnation (Light Novel) Vol. 16,"Rifujin Na Magonote, Shirotaka",380,"Seven Seas Entertainment, LLC",2022-05-17,14.03,0.47,4.42,627,3,9,70,184,361,1634,9781638581949,English,Fiction
"Kaguya-sama: Love Is War, Vol. 10",Aka Akasaka,208,"Viz Media, Subs. of Shogakukan Inc",2019-09-19,10.81,0.19,4.51,968,2,7,75,299,585,9019,9781974706631,English,Fiction
"One Piece, Vol. 27",Eiichiro Oda,192,"Viz Media, Subs. of Shogakukan Inc",2010-02-04,10.14,0.86,4.38,4826,21,82,643,1380,2700,12631,9781421534435,English,Fiction
A Bend in the River,V. S. Naipaul,336,Pan Macmillan,2011-04-01,11.87,0.63,3.77,16922,436,1302,4396,6390,4398,27795,9780330522991,English,Fiction
"Dr. STONE, Vol. 10","Riichiro Inagaki, Boichi",192,"Viz Media, Subs. of Shogakukan Inc",2020-03-19,9.20,0.80,4.39,1051,3,14,109,370,555,9300,9781974711215,English,Fiction
Captive Prince : Book One of the Captive Prince Trilogy,C.S. Pacat,292,Penguin Putnam Inc,2017-02-13,15.17,2.33,3.81,81803,4097,5997,18144,26622,26943,7207,9780425274262,English,Fiction
Batman Vol. 9: Bloom (The New 52),"Scott Snyder, Greg Capullo",200,DC Comics,2016-12-20,15.87,2.63,3.75,3658,63,249,1064,1449,833,15676,9781401269227,English,Fiction
"My Love Mix-Up!, Vol. 1","Wataru Hinekure, Aruko",176,"Viz Media, Subs. of Shogakukan Inc",2021-11-11,9.83,1.17,4.38,3808,34,48,388,1312,2026,23670,9781974725274,English,Fiction
"Tokyo Ghoul: re, Vol. 6",Sui Ishida,224,"Viz Media, Subs. of Shogakukan Inc",2018-08-23,12.39,0.11,4.38,2864,17,57,318,893,1579,18532,9781421595016,English,Fiction
"your name., Vol. 3","Makoto Shinkai, Ranmaru Kotone",160,Yen Press,2018-04-10,11.36,2.64,4.47,5390,18,72,540,1493,3267,61864,9780316521178,English,Fiction
Killing Stalking: Deluxe Edition Vol. 2,Koogi,392,"Seven Seas Entertainment, LLC",2022-12-13,27.23,3.27,4.12,256,3,11,34,113,95,705,9781638585589,English,Fiction
The Lost Books of the Odyssey,Zachary Mason,240,Vintage Publishing,2012-08-07,11.61,1.89,3.93,3142,53,199,681,1201,1008,115858,9780099547075,English,Fiction
"Bakuman., Vol. 2","Tsugumi Ohba, Takeshi Obata",200,"Viz Media, Subs. of Shogakukan Inc",2010-12-09,9.41,0.59,4.23,4929,42,133,727,1788,2239,43418,9781421535142,English,Fiction
"Toilet-bound Hanako-kun, Vol. 8",AidaIro,182,"Little, Brown & Company",2021-03-23,11.45,2.55,4.66,2596,4,5,128,600,1859,3363,9781975311407,English,Fiction
The Little Prince : And Letter to a Hostage,"Antoine de Saint-Exupéry, T V F Cuffe",160,Penguin Books Ltd,2021-12-02,16.75,1.75,4.4,10501,107,280,1147,2721,6246,4481,9780241508664,English,Fiction
Writing for Comics: v. 1,"Alan Moore, Jacen Burrows",48,Avatar Press,2003-07-06,6.80,0.20,3.97,2607,41,165,574,874,953,20917,9781592910120,English,Fiction
"Komi Can't Communicate, Vol. 9",Tomohito Oda,192,"Viz Media, Subs. of Shogakukan Inc",2020-11-12,9.28,1.22,4.41,1729,2,12,167,637,911,24231,9781974717408,English,Fiction
"The Way of the Househusband, Vol. 3",Kousuke Oono,160,"Viz Media, Subs. of Shogakukan Inc",2020-06-11,11.23,1.77,4.38,5201,10,52,581,1873,2685,8983,9781974713462,English,Fiction
"Solo Leveling, Vol. 1 (light novel)",Chugong,232,"Little, Brown & Company",2021-02-16,15.22,1.28,4.39,4028,63,102,418,1067,2378,8657,9781975319274,English,Fiction
Scott Pilgrim: Scott Pilgrim Versus the World v. 2,Bryan O'Malley,200,"Oni Press,US",2005-06-15,11.21,1.79,4.23,63463,973,1634,8707,22343,29806,11488,9781932664126,English,Fiction
"Spice and Wolf, Vol. 12 (light novel)","Isuna Hasekura, Keito Koume",208,"Little, Brown & Company",2014-08-26,13.08,0.42,4.25,632,3,11,91,244,283,20001,9780316324328,English,Fiction
Bridgerton: Romancing Mr Bridgerton (Bridgertons Book 4) : Inspiration for series three of Bridgerton: Penelope and Colin's story,Julia Quinn,384,"Little, Brown Book Group",2021-02-11,9.88,1.62,3.95,200105,1903,9653,48121,76674,63754,1579,9780349429458,English,Fiction
"One-Punch Man, Vol. 3","One, Yusuke Murata",216,"Viz Media, Subs. of Shogakukan Inc",2015-11-19,9.82,1.18,4.42,7910,18,89,838,2566,4399,13667,9781421564616,English,Fiction
The Summer Book,Tove Jansson,192,Sort of Books,2003-05-29,11.84,0.66,4.05,31766,328,1505,6133,12056,11744,7286,9780954221713,English,Fiction
"Black Butler, Vol. 1",Yana Toboso,192,"Little, Brown & Company",2010-01-26,11.91,1.59,4.36,122443,2428,4153,14366,26888,74608,3215,9780316080842,English,Fiction
"Dragon Ball Super, Vol. 11","Akira Toriyama, Toyotarou",192,"Viz Media, Subs. of Shogakukan Inc",2021-01-21,9.41,0.59,4.22,825,7,22,148,256,392,5230,9781974717613,English,Fiction
Red Queen : Red Queen Book 1,Victoria Aveyard,416,Orion Publishing Co,2015-07-16,9.56,3.94,4.02,867107,22253,49764,158200,291701,345189,838,9781409150725,English,Fiction
"Tokyo Ghoul, Vol. 7",Sui Ishida,200,"Viz Media, Subs. of Shogakukan Inc",2016-06-21,12.08,0.92,4.56,12412,42,125,881,3188,8176,2363,9781421580425,English,Fiction
Grandmaster of Demonic Cultivation : Mo Dao Zu Shi: Vol 1,Mo Xiang Tong Xiu,504,"Seven Seas Entertainment, LLC",2021-12-14,20.44,3.06,4.6,9025,47,82,516,2177,6203,399,9781648279195,English,Fiction
"Spy x Family, Vol. 6",Tatsuya Endo,200,"Viz Media, Subs. of Shogakukan Inc",2021-12-23,9.90,1.10,4.47,13698,10,91,1175,4588,7834,1158,9781974725137,English,Fiction
"My Hero Academia, Vol. 8",Kohei Horikoshi,192,"Viz Media, Subs. of Shogakukan Inc",2017-05-18,9.49,1.51,4.45,9917,26,91,1062,2982,5756,46040,9781421591674,English,Fiction
"Jujutsu Kaisen, Vol. 14",Gege Akutami,192,"Viz Media, Subs. of Shogakukan Inc",2022-03-31,9.93,1.07,4.7,7084,8,18,271,1483,5304,739,9781974725328,English,Fiction
A Christmas Carol and Other Christmas Books,Charles Dickens,496,Oxford University Press,2008-07-15,10.56,0.18,3.94,1645,23,84,416,574,548,65171,9780199536306,English,Fiction
"Kaguya-sama: Love Is War, Vol. 5",Aka Akasaka,216,"Viz Media, Subs. of Shogakukan Inc",2018-11-15,10.86,0.14,4.48,1294,2,10,104,423,755,5003,9781974700509,English,Fiction
"Solo Leveling, Vol. 1 (light novel)",Chugong,232,"Little, Brown & Company",2021-02-16,15.22,1.28,4.39,4028,63,102,418,1067,2378,8657,9781975319274,English,Fiction
"Tokyo Ghoul, Vol. 6",Sui Ishida,200,"Viz Media, Subs. of Shogakukan Inc",2016-04-21,12.08,0.92,4.41,14308,46,204,1543,4586,7929,1629,9781421580418,English,Fiction
Ajin: Demi-human Vol. 1,Gamon Sakurai,228,Vertical Inc.,2014-10-16,12.85,0.65,4.05,6165,79,264,1209,2304,2309,19510,9781939130846,English,Fiction
"Black Butler, Vol. 12",Yana Toboso,176,"Little, Brown & Company",2013-01-22,10.96,3.04,4.52,9066,83,164,767,2032,6020,22826,9780316225342,English,Fiction
"Hell's Paradise: Jigokuraku, Vol. 6",Yuji Kaku,208,"Viz Media, Subs. of Shogakukan Inc",2021-04-01,11.99,1.01,4.38,867,1,9,85,335,437,4984,9781974713257,English,Fiction
"Naruto, Vol. 1",Masashi Kishimoto,192,"Viz Media, Subs. of Shogakukan Inc",2007-09-03,10.13,0.37,4.41,189127,3737,5485,20393,39376,120136,3715,9781569319000,English,Fiction
Sword of Truth : Books 7-9,Terry Goodkind,2405,Tor Books,2006-10-03,28.20,1.30,4.24,3260,106,119,437,818,1780,22049,9780765356857,English,Fiction
"Demon Slayer: Kimetsu no Yaiba, Vol. 2",Koyoharu Gotouge,192,"Viz Media, Subs. of Shogakukan Inc",2018-09-20,9.60,0.40,4.47,17203,44,173,1639,5142,10205,3438,9781974700530,English,Fiction
"Food Wars!: Shokugeki no Soma, Vol. 2","Yuto Tsukuda, Yuki Morisaki, Shun Saeki",200,"Viz Media, Subs. of Shogakukan Inc",2015-05-07,9.42,0.58,4.29,3149,6,59,462,1106,1516,15986,9781421572550,English,Fiction
The Mammoth Book of Celtic Myths and Legends,Peter Ellis,640,"Little, Brown Book Group",2022-05-10,14.16,1.84,4.1,2873,31,85,610,1000,1147,9499,9781841192482,English,Fiction
"One-Punch Man, Vol. 2","ONE, Yusuke Murata",200,"Viz Media, Subs. of Shogakukan Inc",2016-02-01,9.86,0.64,4.47,10790,38,112,964,3266,6410,7177,9781421585659,English,Fiction
"Dorohedoro, Vol. 18",Q Hayashida,216,"Viz Media, Subs. of Shogakukan Inc",2016-04-19,12.85,0.65,4.52,610,2,3,42,193,370,13648,9781421577975,English,Fiction
Scott Pilgrim: Scott Pilgrim's Finest Hour v. 6,Bryan Lee O'Malley,248,"Oni Press,US",2010-08-03,12.14,0.86,4.42,40191,173,629,4143,12435,22811,37984,9781934964385,English,Fiction
"One Piece, Vol. 58",Eiichiro Oda,208,"Viz Media, Subs. of Shogakukan Inc",2011-09-15,10.30,0.70,4.7,4167,21,29,213,667,3237,44623,9781421539263,English,Fiction
The Summer Book,"Tove Jansson, Thomas Teal, Kathryn Davis",184,"The New York Review of Books, Inc",2009-11-09,14.58,1.42,4.05,31728,326,1502,6129,12044,11727,26250,9781590172681,English,Fiction
"Haikyu!!, Vol. 21",Haruichi Furudate,224,"Viz Media, Subs. of Shogakukan Inc",2018-04-05,9.80,1.20,4.68,2224,19,9,71,469,1656,4270,9781421596082,English,Fiction
"Spy x Family, Vol. 5",Tatsuya Endo,200,"Viz Media, Subs. of Shogakukan Inc",2021-07-08,9.57,1.43,4.49,15404,9,70,1224,5175,8926,956,9781974722945,English,Fiction
"Black Clover, Vol. 6",Yuki Tabata,200,"Viz Media, Subs. of Shogakukan Inc",2017-04-20,10.26,0.74,4.36,1552,4,24,188,524,812,45108,9781421591582,English,Fiction
Batman Vol. 9: Bloom (The New 52),"Scott Snyder, Greg Capullo",200,DC Comics,2016-12-20,15.87,2.63,3.75,3658,63,249,1064,1449,833,15676,9781401269227,English,Fiction
"BEASTARS, Vol. 5",Paru Itagaki,200,"Viz Media, Subs. of Shogakukan Inc",2020-04-16,12.93,1.07,4.46,2831,19,24,218,958,1612,3288,9781974708024,English,Fiction
"One Piece, Vol. 79",Eiichiro Oda,200,Viz Media,2016-08-25,9.54,0.96,4.61,2391,4,26,169,495,1697,43540,9781421588155,English,Fiction
"Ouran High School Host Club, Vol. 1",Bisco Hatori,184,"Viz Media, Subs. of Shogakukan Inc",2008-10-06,9.91,0.59,4.38,169712,3750,5114,18974,37460,104414,33118,9781591169154,English,Fiction
"Komi Can't Communicate, Vol. 21",Tomohito Oda,192,"Viz Media, Subs. of Shogakukan Inc",2022-11-10,9.33,1.17,4.18,563,3,10,99,221,230,3377,9781974731046,English,Fiction
The Tomorrow Series: Tomorrow When the War Began : Book 1,John Marsden,304,Hachette Children's Group,2014-03-21,8.65,1.35,4.04,53220,1027,2570,9725,19757,20141,41753,9780857387332,English,Fiction
"One Piece, Vol. 24",Eiichiro Oda,216,"Viz Media, Subs. of Shogakukan Inc",2010-02-04,10.42,0.58,4.42,5094,17,64,640,1429,2944,41783,9781421528458,English,Fiction
Batman Vol. 8: Superheavy (The New 52),"Scott Snyder, Greg Capullo, Danny Mikki",160,DC Comics,2016-09-13,15.13,2.87,3.51,4108,85,457,1498,1394,674,47852,9781401266301,English,Fiction
"The Obelisk Gate : The Broken Earth, Book 2, WINNER OF THE HUGO AWARD",N. K. Jemisin,448,"Little, Brown Book Group",2017-01-23,11.14,1.36,4.31,135863,470,2086,15632,54318,63357,1311,9780356508368,English,Fiction
"Alice in Borderland, Vol. 3",Haro Aso,344,"Viz Media, Subs. of Shogakukan Inc",2022-10-13,19.49,1.01,4.48,565,0,1,41,210,313,1208,9781974728565,English,Fiction
"Komi Can't Communicate, Vol. 9",Tomohito Oda,192,"Viz Media, Subs. of Shogakukan Inc",2020-11-12,9.28,1.22,4.41,1729,2,12,167,637,911,24231,9781974717408,English,Fiction
"Haikyu!!, Vol. 32",Haruichi Furudate,200,"Viz Media, Subs. of Shogakukan Inc",2019-05-16,9.33,0.67,4.69,2030,20,7,65,399,1539,22631,9781974705054,English,Fiction
"Black Butler, Vol. 11",Yana Toboso,176,"Little, Brown & Company",2012-10-30,11.36,1.14,4.49,6744,23,82,672,1761,4206,62893,9780316225335,English,Fiction
"Sakamoto Days, Vol. 4",Yuto Suzuki,200,"Viz Media, Subs. of Shogakukan Inc",2022-11-10,9.67,1.33,4.29,385,1,2,50,162,170,1358,9781974733965,English,Fiction
"Haikyu!!, Vol. 16",Haruichi Furudate,200,"Viz Media, Subs. of Shogakukan Inc",2017-10-19,9.60,0.40,4.65,2487,20,8,110,542,1807,45111,9781421591063,English,Fiction
"The Official Heartstopper Colouring Book : The bestselling graphic novel, now on Netflix!",Alice Oseman,96,Hachette Children's Group,2020-06-11,9.44,0.56,4.72,790,3,8,44,101,634,6397,9781444958775,English,Fiction
Sailor Moon Vol. 8,Naoko Takeuchi,200,"Kodansha America, Inc",2012-11-13,11.05,1.45,4.45,4922,14,50,536,1436,2886,42748,9781612620046,English,Fiction
"Black Butler, Vol. 10",Yana Toboso,176,"Little, Brown & Company",2012-07-24,12.06,0.44,4.51,7017,26,83,628,1833,4447,19442,9780316189880,English,Fiction
"MADK, Vol. 1",Ryo Suzuri,178,"Viz Media, Subs. of Shogakukan Inc",2021-04-15,10.58,1.92,4.15,1153,26,54,175,359,539,22848,9781974717170,English,Fiction
"Ao Haru Ride, Vol. 3",Io Sakisaka,208,"Viz Media, Subs. of Shogakukan Inc",2019-03-07,10.13,0.37,4.36,8652,42,149,1059,2791,4611,8813,9781974702671,English,Fiction
"Death Note, Vol. 1","Tsugumi Ohba, Takeshi Obata",200,"Viz Media, Subs. of Shogakukan Inc",2007-10-01,10.20,0.30,4.46,267950,4073,5587,24037,63502,170751,47033,9781421501680,English,Fiction
"One-Punch Man, Vol. 6","ONE, Yusuke Murata",216,"Viz Media, Subs. of Shogakukan Inc",2016-05-19,9.89,0.61,4.48,5978,17,53,547,1817,3544,13898,9781421585277,English,Fiction
"One-Punch Man, Vol. 7",Yusuke Murata,216,"Viz Media, Subs. of Shogakukan Inc",2016-07-28,9.83,0.67,4.52,5342,5,42,449,1526,3320,13897,9781421585284,English,Fiction
"Toilet-bound Hanako-kun, Vol. 2",AidaIro,192,"Little, Brown & Company",2020-03-24,11.43,2.07,4.5,5492,13,35,429,1717,3298,8567,9781975399573,English,Fiction
"Given, Vol. 3",Natsuki Kizu,160,"Viz Media, Subs. of Shogakukan Inc",2020-09-03,10.35,2.65,4.48,6276,13,55,528,1983,3697,3406,9781974711840,English,Fiction
"One-Punch Man, Vol. 9","ONE, Yusuke Murata",216,"Viz Media, Subs. of Shogakukan Inc",2016-11-17,9.57,0.93,4.53,7531,39,79,596,1934,4883,12677,9781421586571,English,Fiction
"One-Punch Man, Vol. 8","ONE, Yusuke Murata",200,"Viz Media, Subs. of Shogakukan Inc",2016-09-22,9.70,0.30,4.43,5238,10,56,538,1717,2917,4154,9781421586564,English,Fiction
"Yotsuba&!, Vol. 4",Kiyohiko Azuma,192,"Little, Brown & Company",2009-09-15,12.57,0.43,4.55,4336,7,36,315,1193,2785,17475,9780316073912,English,Fiction
"Tokyo Ghoul: re, Vol. 5",Sui Ishida,228,"Viz Media, Subs. of Shogakukan Inc",2018-06-28,12.46,0.04,4.45,3290,14,46,314,1002,1914,43244,9781421595009,English,Fiction
"your name., Vol. 2","Makoto Shinkai, Ranmaru Kotone",176,"Little, Brown & Company",2017-11-21,11.64,1.86,4.39,5709,12,81,656,1864,3096,60212,9780316412889,English,Fiction
How to Archer : The Ultimate Guide to Espionage and Style and Women and Also Cocktails Ever Written,Sterling Archer,192,HarperCollins Publishers Inc,2012-02-10,13.94,4.06,3.87,4642,67,289,1200,1699,1387,64801,9780062066312,English,Fiction
"Call of the Night, Vol. 1",Kotoyama,192,"Viz Media, Subs. of Shogakukan Inc",2021-05-13,10.39,0.11,3.84,1014,18,68,265,367,296,22823,9781974720514,English,Fiction
The Scum Villain's Self-Saving System : Ren Zha Fanpai Zijiu Xitong: Vol 1,Mo Xiang Tong Xiu,400,"Seven Seas Entertainment, LLC",2021-12-14,18.40,5.10,4.48,6585,25,73,546,2040,3901,303,9781648279218,English,Fiction
"My Hero Academia, Vol. 14",Kohei Horikoshi,208,"Viz Media, Subs. of Shogakukan Inc",2018-08-23,9.67,0.83,4.46,6956,13,53,653,2236,4001,45055,9781421599472,English,Fiction
"Tokyo Ghoul, Vol. 13",Sui Ishida,216,"Viz Media, Subs. of Shogakukan Inc",2017-06-20,13.53,0.47,4.45,7594,28,122,701,2268,4475,1846,9781421590424,English,Fiction
"My Hero Academia, Vol. 13",Kohei Horikoshi,192,"Viz Media, Subs. of Shogakukan Inc",2018-06-28,9.13,1.37,4.48,7395,8,61,688,2234,4404,13591,9781421598031,English,Fiction
"Demon Slayer: Kimetsu no Yaiba, Vol. 8",Koyoharu Gotouge,192,"Viz Media, Subs. of Shogakukan Inc",2019-10-03,9.36,1.64,4.68,11487,24,54,513,2363,8533,22957,9781974704422,English,Fiction
Made in Abyss Vol. 5,Akihito Tsukushi,180,"Seven Seas Entertainment, LLC",2019-02-26,13.73,0.27,4.3,1071,11,38,132,333,557,5847,9781626929920,English,Fiction
The President's Hat,"Antoine Laurain, Gallic Books",208,Gallic Books,2013-09-03,11.18,2.81,3.96,6647,58,222,1498,3014,1855,24777,9781908313478,English,Fiction
"Tokyo Ghoul, Vol. 10",Sui Ishida,216,"Viz Media, Subs. of Shogakukan Inc",2016-12-20,12.43,0.57,4.41,8836,41,120,903,2915,4857,2052,9781421580456,English,Fiction
"Hirano and Kagiura, Vol. 1 (manga)",Shou Harusono,162,"Little, Brown & Company",2022-11-22,13.43,0.07,4.41,814,4,2,94,272,442,744,9781975352066,English,Fiction
The Sandman Vol. 7: Brief Lives 30th Anniversary Edition,"Neil Gaiman, Jill Thompson",256,DC Comics,2019-04-23,18.43,2.07,4.55,55508,248,486,3688,15148,35938,6868,9781401289089,English,Fiction
"Black Butler, Vol. 8",Yana Toboso,176,"Little, Brown & Company",2012-01-24,12.58,2.42,4.52,8683,40,115,756,2125,5647,78559,9780316189651,English,Fiction
"Dorohedoro, Vol. 17",Q Hayashida,216,"Viz Media, Subs. of Shogakukan Inc",2015-12-15,12.87,0.13,4.47,632,1,1,54,219,357,13260,9781421577968,English,Fiction
"Re:ZERO -Starting Life in Another World-, Vol. 3 (light novel)",Tappei Nagatsuki,256,"Little, Brown & Company",2017-03-21,14.12,0.88,4.37,863,3,14,95,298,453,58673,9780316398404,English,Fiction
